"year","country","sightings","gdp","unemployment","internet","scifi"
2012,"LTU",0,42847900765.8,13.3649997711,67.22998933,0
2013,"LTU",1,46473646001.6,11.7700004578,68.4529,0
2014,"LTU",0,48545251795.6,10.6979999542,72.13,0
1960,"LUX",0,703925705.943,0,0,0
1961,"LUX",0,704145671.35,0,0,0
1962,"LUX",0,741509480.796,0,0,0
1963,"LUX",0,791140595.773,0,0,0
1964,"LUX",0,903158753.944,0,0,0
1965,"LUX",0,921600736.304,0,0,0
1966,"LUX",0,968440149.471,0,0,0
1967,"LUX",0,974721762.535,0,0,0
1968,"LUX",0,1066447130.82,0,0,0
1969,"LUX",0,1234878980.5,0,0,0
1970,"LUX",0,1509155062.53,0,0,0
1971,"LUX",0,1572310771.77,0,0,0
1972,"LUX",0,1968733021.72,0,0,0
1973,"LUX",0,2701874663.63,0,0,0
1974,"LUX",0,3295861019.06,0,0,0
1975,"LUX",0,3233431611.28,0,0,0
1976,"LUX",0,3544268025.08,0,0,0
1977,"LUX",0,3922895891.95,0,0,0
1978,"LUX",0,4884869091.84,0,0,0
1979,"LUX",0,5711457760.04,0,0,0
1980,"LUX",0,6232005655.95,0,0,0
1981,"LUX",0,5231808670.14,0,0,0
1982,"LUX",0,4764549532.05,0,0,0
1983,"LUX",0,4683697830.37,0,0,0
1984,"LUX",0,4594891580.56,0,0,0
1985,"LUX",0,4738559684.76,0,0,0
1986,"LUX",0,6921264132.2,0,0,0
1987,"LUX",0,8614215559.16,0,0,0
1988,"LUX",0,9750161053.21,0,0,0
1989,"LUX",0,10391504709.3,0,0,0
1990,"LUX",0,13229247947.9,0,0.0,0
1991,"LUX",0,14321878795.0,1.48199999332,0.0,0
1992,"LUX",0,16065740777.9,2.02900004387,0.153198791,0
1993,"LUX",0,16486900186.6,2.32999992371,0.302155121,0
1994,"LUX",0,18325791415.5,3.47900009155,0.496486119,0
1995,"LUX",0,21588170498.1,2.91799998283,1.590941911,0
1996,"LUX",0,21776609772.0,3.28600001335,5.551653306,0
1997,"LUX",0,19731912494.4,2.52699995041,7.142704085,0
1998,"LUX",0,20209122027.1,2.76300001144,11.74555372,0
1999,"LUX",0,22235929043.3,2.3900001049,17.3879578,0
2000,"LUX",0,21263514833.2,2.34500002861,22.88732797,0
2001,"LUX",0,21272418791.9,1.80499994755,36.16342251,0
2002,"LUX",0,23616328816.1,2.6210000515,39.84,0
2003,"LUX",0,29557325056.4,3.67499995232,54.55,0
2004,"LUX",0,34685281847.5,5.11299991608,65.88,0
2005,"LUX",0,37347394602.7,4.48799991608,70.0,0
2006,"LUX",1,42414308116.9,4.73099994659,72.51,0
2007,"LUX",0,50888134410.1,4.06500005722,78.92,0
2008,"LUX",0,55849686538.7,5.05999994278,82.23,0
2009,"LUX",0,51370543206.4,5.12200021744,87.31,0
2010,"LUX",0,53212476812.3,4.36100006104,90.62,0
2011,"LUX",0,60004630234.4,4.90100002289,90.02985856,0
2012,"LUX",3,56677961787.1,5.13999986649,91.94992374,0
2013,"LUX",1,61808178300.1,5.84800004959,93.7765,0
2014,"LUX",0,66298060521.8,5.85200023651,94.67,0
1960,"LVA",0,0,0,0,0
1961,"LVA",0,0,0,0,0
1962,"LVA",0,0,0,0,0
1963,"LVA",0,0,0,0,0
1964,"LVA",0,0,0,0,0
1965,"LVA",0,0,0,0,0
1966,"LVA",0,0,0,0,0
1967,"LVA",0,0,0,0,0
1968,"LVA",0,0,0,0,0
1969,"LVA",0,0,0,0,0
1970,"LVA",0,0,0,0,0
1971,"LVA",0,0,0,0,0
1972,"LVA",0,0,0,0,0
1973,"LVA",0,0,0,0,0
1974,"LVA",0,0,0,0,0
1975,"LVA",0,0,0,0,0
1976,"LVA",0,0,0,0,0
1977,"LVA",0,0,0,0,0
1978,"LVA",0,0,0,0,0
1979,"LVA",0,0,0,0,0
1980,"LVA",0,0,0,0,0
1981,"LVA",0,0,0,0,0
1982,"LVA",0,0,0,0,0
1983,"LVA",0,0,0,0,0
1984,"LVA",0,0,0,0,0
1985,"LVA",1,0,0,0,0
1986,"LVA",0,0,0,0,0
1987,"LVA",0,0,0,0,0
1988,"LVA",0,0,0,0,0
1989,"LVA",0,0,0,0,0
1990,"LVA",0,0,0,0.0,0
1991,"LVA",0,0,17.6660003662,0.0,0
1992,"LVA",0,0,14.1040000916,0.0,0
1993,"LVA",1,0,17.9419994354,0.0,0
1994,"LVA",0,0,15.3789997101,0.0,0
1995,"LVA",0,5788368511.12,8.09500026703,0.0,0
1996,"LVA",0,5970044665.65,20.9300003052,0.812717072,0
1997,"LVA",0,6525676264.21,14.6999998093,2.053454712,0
1998,"LVA",0,7174985106.64,14.4630002975,3.315267886,0
1999,"LVA",0,7533187605.09,13.7899999619,4.387409055,0
2000,"LVA",0,7937758980.3,14.2110004425,6.319062083,0
2001,"LVA",0,8350252966.2,13.8210000992,7.219345808,0
2002,"LVA",0,9546441564.35,13.829000473,21.94,0
2003,"LVA",0,11748433157.1,12.0609998703,26.98,0
2004,"LVA",0,14373269155.7,11.7080001831,38.58,0
2005,"LVA",1,16922504044.8,10.0329999924,46.0,0
2006,"LVA",0,21447021570.1,7.03000020981,53.63,0
2007,"LVA",0,30901399261.4,6.05200004578,59.17,0
2008,"LVA",1,35596016664.2,7.7389998436,63.41,0
2009,"LVA",1,26169854045.0,17.5149993896,66.84,0
2010,"LVA",0,23757368290.1,19.482000351,68.42,0
2011,"LVA",0,28223552824.8,16.2059993744,69.74995456,0
2012,"LVA",0,28119996053.3,15.0469999313,73.11994377,0
2013,"LVA",1,30254571077.7,11.8669996262,75.2344,0
2014,"LVA",0,31352249349.6,10.8459997177,75.83,0
1960,"MAR",0,2037150716.33,0,0,0
1961,"MAR",0,2025689536.61,0,0,0
1962,"MAR",0,2379606422.29,0,0,0
1963,"MAR",0,2657247327.34,0,0,0
1964,"MAR",0,2798339768.8,0,0,0
1965,"MAR",0,2948325264.3,0,0,0
1966,"MAR",0,2876395613.08,0,0,0
1967,"MAR",0,3046339294.54,0,0,0
1968,"MAR",2,3271415868.0,0,0,0
1969,"MAR",0,3651615453.02,0,0,0
1970,"MAR",0,3956328426.04,0,0,0
1971,"MAR",0,4356633663.37,0,0,0
1972,"MAR",0,5074117544.77,0,0,0
1973,"MAR",0,6242177798.34,0,0,0
1974,"MAR",0,7675408485.51,0,0,0
1975,"MAR",0,8984824182.6,0,0,0
1976,"MAR",2,9584323309.12,0,0,0
1977,"MAR",0,11049896742.4,0,0,0
1978,"MAR",0,13236854105.2,0,0,0
1979,"MAR",0,15912133569.3,0,0,0
1980,"MAR",0,21728770055.4,0,0,0
1981,"MAR",0,17788171722.4,0,0,0
1982,"MAR",0,17692341358.1,0,0,0
1983,"MAR",0,16251460689.3,0,0,0
1984,"MAR",0,14824728528.5,0,0,0
1985,"MAR",0,14991283215.7,0,0,0
1986,"MAR",0,19462175321.8,0,0,0
1987,"MAR",0,21765261041.7,0,0,0
1988,"MAR",0,25705296183.5,0,0,0
1989,"MAR",0,26314220188.0,0,0,0
1990,"MAR",0,30180108561.9,0,0.0,0
1991,"MAR",0,32285388165.3,17.2999992371,0.0,0
1992,"MAR",0,33711069430.8,16.0,0.0,0
1993,"MAR",0,31655473663.8,15.8999996185,0.0,0
1994,"MAR",0,35604137422.6,19.5750007629,0.0,0
1995,"MAR",0,39030285468.4,22.8999996185,0.003710492,0
1996,"MAR",0,43161452678.4,18.1000003815,0.005675444,0
1997,"MAR",0,39147844526.1,16.8999996185,0.021635203,0
1998,"MAR",1,41806219378.6,19.1200008392,0.142300767,0
1999,"MAR",0,41632027599.9,13.9399995804,0.175595345,0
2000,"MAR",1,38857251336.3,13.6000003815,0.693791245,0
2001,"MAR",0,39459581217.4,12.4600000381,1.371438101,0
2002,"MAR",0,42236836820.6,11.5900001526,2.373253192,0
2003,"MAR",0,52064058834.0,11.9200000763,3.353366681,0
2004,"MAR",0,59626020162.4,10.8299999237,11.60793477,0
2005,"MAR",0,62343022650.9,11.0100002289,15.08444452,0
2006,"MAR",2,68640825480.9,9.67000007629,19.77119157,0
2007,"MAR",0,79041294874.5,9.80000019073,21.5,0
2008,"MAR",0,92507257783.6,9.60000038147,33.1,0
2009,"MAR",0,92897320375.8,9.10000038147,41.3,0
2010,"MAR",0,93216746661.6,9.10000038147,52.0,0
2011,"MAR",0,1.01370474295e+11,8.90999984741,46.1074826,0
2012,"MAR",0,98266306615.4,8.98999977112,55.41605319,0
2013,"MAR",0,1.06825649872e+11,9.22999954224,56.0,0
2014,"MAR",0,1.09881398475e+11,9.89999961853,56.8,0
1960,"MDV",0,0,0,0.0,0
1961,"MDV",0,0,0,0.0,0
1962,"MDV",0,0,0,0.0,0
1963,"MDV",0,0,0,0.0,0
1964,"MDV",0,0,0,0.0,0
1965,"MDV",0,0,0,0.0,0
1966,"MDV",0,0,0,0.0,0
1967,"MDV",0,0,0,0.0,0
1968,"MDV",0,0,0,0.0,0
1969,"MDV",0,0,0,0.0,0
1970,"MDV",0,0,0,0.0,0
1971,"MDV",0,0,0,0.0,0
1972,"MDV",0,0,0,0.0,0
1973,"MDV",0,0,0,0.0,0
1974,"MDV",0,0,0,0.0,0
1975,"MDV",0,0,0,0.0,0
1976,"MDV",0,0,0,0.0,0
1977,"MDV",0,0,0,0.0,0
1978,"MDV",0,0,0,0.0,0
1979,"MDV",0,0,0,0.0,0
1980,"MDV",0,42463576.1589,0,0.0,0
1981,"MDV",0,44781456.9536,0,0.0,0
1982,"MDV",0,47935843.7936,0,0.0,0
1983,"MDV",0,57829787.234,0,0.0,0
1984,"MDV",0,109503546.099,0,0.0,0
1985,"MDV",0,127154929.577,0,0.0,0
1986,"MDV",0,141902097.902,0,0.0,0
1987,"MDV",0,141268980.477,0,0.0,0
1988,"MDV",0,168610478.36,0,0.0,0
1989,"MDV",0,189535398.23,0,0.0,0
1990,"MDV",0,215089005.236,0,0.0,0
1991,"MDV",0,244468292.683,8.48600006104,0.0,0
1992,"MDV",0,284853358.562,4.80399990082,0.0,0
1993,"MDV",0,322326642.336,2.73699998856,0.0,0
1994,"MDV",0,355884383.089,0.81099998951,0.0,0
1995,"MDV",0,398988954.97,0.790000021458,0.0,0
1996,"MDV",0,450382327.952,1.18400001526,0.22693009,0
1997,"MDV",0,508223602.379,1.62399995327,0.309444238,0
1998,"MDV",0,540096397.621,1.41900002956,0.569627464,0
1999,"MDV",0,589239753.611,5.11000013351,1.119908615,0
2000,"MDV",0,624337145.285,1.97000002861,2.203872939,0
2001,"MDV",0,870179738.562,0.967999994755,3.617290649,0
2002,"MDV",0,897031250.0,4.23400020599,5.347765169,0
2003,"MDV",0,1043403343.75,3.77800011635,5.97659285,0
2004,"MDV",0,1202240023.44,3.35400009155,6.588254875,0
2005,"MDV",0,1119806500.0,7.03900003433,6.869605067,0
2006,"MDV",0,1474698125.0,14.4399995804,11.03635278,0
2007,"MDV",0,1745998937.5,1.70799994469,16.3,0
2008,"MDV",1,2109960937.5,2.99699997902,23.2,0
2009,"MDV",0,2149257812.5,6.14900016785,24.8,0
2010,"MDV",1,2323401757.81,11.7100000381,26.53,0
2011,"MDV",0,2449576516.92,0.89200001955,34.0,0
2012,"MDV",0,2518312129.02,1.21399998665,38.9301,0
2013,"MDV",0,2795147949.79,1.62699997425,44.1,0
2014,"MDV",0,3094197810.2,5.21000003815,49.28,0
1960,"MEX",0,13056168000.0,0,0,0
1961,"MEX",0,14153952000.0,0,0,0
1962,"MEX",0,15221056000.0,0,0,0
1963,"MEX",0,16936336000.0,0,0,0
1964,"MEX",0,20070136000.0,0,0,0
1965,"MEX",0,21829712000.0,0,0,0
1966,"MEX",0,24337232000.0,0,0,0
1967,"MEX",0,26556376000.0,0,0,0
1968,"MEX",1,29363632000.0,0,0,0
1969,"MEX",0,32515752000.0,0,0,0
1970,"MEX",0,35541712000.0,0,0,0
1971,"MEX",0,39200880000.0,0,0,0
1972,"MEX",1,45178120000.0,0,0,0
1973,"MEX",0,55271304000.0,0,0,0
1974,"MEX",0,71976544000.0,0,0,0
1975,"MEX",1,88003984000.0,0,0,0
1976,"MEX",0,89023915584.4,0,0,0
1977,"MEX",2,81825783185.8,0,0,0
1978,"MEX",1,1.02517451754e+11,0,0,0
1979,"MEX",0,1.34540324561e+11,0,0,0
1980,"MEX",2,1.94356826087e+11,0,0,0
1981,"MEX",0,2.50083020408e+11,0,0,0
1982,"MEX",1,1.73720851064e+11,0,0,0
1983,"MEX",2,1.48866910908e+11,0,0,0
1984,"MEX",2,1.7563215733e+11,0,0,0
1985,"MEX",1,1.84473106267e+11,0,0,0
1986,"MEX",0,1.29440194508e+11,0,0,0
1987,"MEX",0,1.40263679437e+11,0,0,0
1988,"MEX",0,1.8314426818e+11,0,0,0
1989,"MEX",1,2.22977035954e+11,0,0,0
1990,"MEX",0,2.62709776008e+11,0,0.0,0
1991,"MEX",3,3.14453890803e+11,3.04800009727,0.005880695,0
1992,"MEX",1,3.63609256196e+11,3.09599995613,0.01730781,0
1993,"MEX",3,5.03962832199e+11,3.21399998665,0.028305042,0
1994,"MEX",3,5.27318753518e+11,4.24700021744,0.043339167,0
1995,"MEX",2,3.43792792161e+11,6.88500022888,0.10256419,0
1996,"MEX",8,3.97404140458e+11,5.24900007248,0.20040628,0
1997,"MEX",3,4.80554644188e+11,4.05499982834,0.62731154,0
1998,"MEX",8,5.02010250657e+11,3.57299995422,1.265783278,0
1999,"MEX",11,5.79459682649e+11,2.48799991608,1.857436221,0
2000,"MEX",12,6.83647965227e+11,2.56399989128,5.081384153,0
2001,"MEX",9,7.24703603502e+11,2.53800010681,7.038023117,0
2002,"MEX",19,7.41559509631e+11,2.86400008202,11.9,0
2003,"MEX",17,7.13284231625e+11,2.96399998665,12.9,0
2004,"MEX",25,7.70267585947e+11,3.66000008583,14.1,0
2005,"MEX",25,8.66345821213e+11,3.55800008774,17.21,0
2006,"MEX",21,9.65281191372e+11,3.56599998474,19.52,0
2007,"MEX",17,1.04347132117e+12,3.64499998093,20.81,0
2008,"MEX",15,1.10127527867e+12,3.90400004387,21.71,0
2009,"MEX",8,8.94948748437e+11,5.37900018692,26.34,0
2010,"MEX",12,1.05112860351e+12,5.32899999619,31.05,0
2011,"MEX",12,1.17118751966e+12,5.1939997673,37.17629541,0
2012,"MEX",8,1.18659832446e+12,4.92299985886,39.75,0
2013,"MEX",14,1.26198172847e+12,4.94299983978,43.46,0
2014,"MEX",5,1.29839865428e+12,4.83099985123,44.39,0
1960,"MKD",0,0,0,0,0
1961,"MKD",0,0,0,0,0
1962,"MKD",0,0,0,0,0
1963,"MKD",0,0,0,0,0
1964,"MKD",0,0,0,0,0
1965,"MKD",0,0,0,0,0
1966,"MKD",0,0,0,0,0
1967,"MKD",0,0,0,0,0
1968,"MKD",0,0,0,0,0
1969,"MKD",0,0,0,0,0
1970,"MKD",0,0,0,0,0
1971,"MKD",0,0,0,0,0
1972,"MKD",0,0,0,0,0
1973,"MKD",0,0,0,0,0
1974,"MKD",0,0,0,0,0
1975,"MKD",0,0,0,0,0
1976,"MKD",0,0,0,0,0
1977,"MKD",0,0,0,0,0
1978,"MKD",0,0,0,0,0
1979,"MKD",0,0,0,0,0
1980,"MKD",0,0,0,0,0
1981,"MKD",0,0,0,0,0
1982,"MKD",0,0,0,0,0
1983,"MKD",0,0,0,0,0
1984,"MKD",0,0,0,0,0
1985,"MKD",0,0,0,0,0
1986,"MKD",0,0,0,0,0
1987,"MKD",0,0,0,0,0
1988,"MKD",0,0,0,0,0
1989,"MKD",0,0,0,0,0
1990,"MKD",0,4471828621.91,0,0.0,0
1991,"MKD",0,4694744897.96,30.6310005188,0.0,0
1992,"MKD",0,2316618542.53,30.5279998779,0.0,0
1993,"MKD",0,2550195043.1,30.2929992676,0.0,0
1994,"MKD",0,3381270207.85,31.3509998322,0.0,0
1995,"MKD",0,4449375346.46,31.2590007782,0.04074384,0
1996,"MKD",0,4422160017.54,35.6139984131,0.075995734,0
1997,"MKD",0,3735312142.57,36.0,0.503985009,0
1998,"MKD",0,3571043102.56,34.5,1.002861666,0
1999,"MKD",0,3673288263.62,32.4000015259,1.49733026,0
2000,"MKD",1,3772851420.25,32.2000007629,2.485566316,0
2001,"MKD",0,3709637829.95,30.5,3.468184608,0
2002,"MKD",0,4018365247.44,31.9400005341,17.33,0
2003,"MKD",0,4946292774.79,36.6899986267,19.07,0
2004,"MKD",1,5682719260.08,37.1500015259,24.44,0
2005,"MKD",0,6258600713.83,37.2700004578,26.45,0
2006,"MKD",1,6861222331.96,36.0999984741,28.62,0
2007,"MKD",0,8336478142.09,35.0,36.3,0
2008,"MKD",0,9909548410.83,33.7999992371,46.04,0
2009,"MKD",0,9401731495.72,32.2000007629,51.77,0
2010,"MKD",0,9407168702.43,32.0,51.9,0
2011,"MKD",0,10494632699.4,31.3999996185,56.7,0
2012,"MKD",1,9745251126.01,31.0,57.44994731,0
2013,"MKD",0,10817712138.9,29.0,65.24,0
2014,"MKD",0,11362272837.9,28.0300006866,68.06,0
1960,"MLT",0,0,0,0,0
1961,"MLT",0,0,0,0,0
1962,"MLT",0,0,0,0,0
1963,"MLT",0,0,0,0,0
1964,"MLT",0,0,0,0,0
1965,"MLT",0,0,0,0,0
1966,"MLT",0,0,0,0,0
1967,"MLT",0,0,0,0,0
1968,"MLT",1,0,0,0,0
1969,"MLT",0,0,0,0,0
1970,"MLT",0,250721821.554,0,0,0
1971,"MLT",0,264579879.785,0,0,0
1972,"MLT",0,295118249.325,0,0,0
1973,"MLT",0,345602025.375,0,0,0
1974,"MLT",0,376094108.475,0,0,0
1975,"MLT",0,474620439.585,0,0,0
1976,"MLT",0,527936988.791,0,0,0
1977,"MLT",0,625573345.532,0,0,0
1978,"MLT",0,793675169.879,0,0,0
1979,"MLT",0,1001300838.32,0,0,0
1980,"MLT",0,1250242107.88,0,0,0
1981,"MLT",0,1243469360.57,0,0,0
1982,"MLT",0,1234518125.0,0,0,0
1983,"MLT",0,1165771369.01,0,0,0
1984,"MLT",0,1101828568.77,0,0,0
1985,"MLT",0,1117835285.51,0,0,0
1986,"MLT",0,1435079200.35,0,0,0
1987,"MLT",0,1751247763.42,0,0,0
1988,"MLT",0,2019474244.19,0,0,0
1989,"MLT",0,2118574772.11,0,0,0
1990,"MLT",0,2547163582.33,0,0.0,0
1991,"MLT",0,2750041434.26,7.64300012589,0.0,0
1992,"MLT",0,3021910216.72,6.83099985123,0.0,0
1993,"MLT",0,2709178326.78,6.76599979401,0.0,0
1994,"MLT",0,2998570146.54,6.57800006866,0.0,0
1995,"MLT",0,3439931906.61,6.70399999619,0.224995699,0
1996,"MLT",0,3570271557.88,6.82999992371,1.051527475,0
1997,"MLT",0,3705372038.71,6.59499979019,3.920605132,0
1998,"MLT",0,3923637971.05,6.36499977112,6.500783995,0
1999,"MLT",0,4127313818.34,6.83300018311,7.759798038,0
2000,"MLT",0,4306192435.82,6.32299995422,13.11370871,0
2001,"MLT",0,4331870647.72,7.10699987411,17.87784832,0
2002,"MLT",1,4689832689.83,6.90199995041,28.92,0
2003,"MLT",0,5456583589.39,7.48799991608,31.64,0
2004,"MLT",1,6062780269.06,7.31699991226,34.62,0
2005,"MLT",0,6394851386.64,6.92299985886,41.24,0
2006,"MLT",1,6757119558.4,6.79799985886,40.41,0
2007,"MLT",0,7880509170.54,6.47200012207,46.9,0
2008,"MLT",0,8977149553.24,5.97700023651,50.08,0
2009,"MLT",0,8528202278.41,6.88899993896,58.86,0
2010,"MLT",1,8741059602.65,6.84700012207,63.0,0
2011,"MLT",1,9500001983.38,6.37799978256,68.01982379,0
2012,"MLT",1,9198987219.66,6.30800008774,68.19987429,0
2013,"MLT",2,10131419449.0,6.3860001564,68.9138,0
2014,"MLT",0,11188785252.8,5.80399990082,73.17,0
1960,"MMR",0,0,0,0,0
1961,"MMR",0,0,0,0,0
1962,"MMR",0,0,0,0,0
1963,"MMR",0,0,0,0,0
1964,"MMR",0,0,0,0,0
1965,"MMR",0,0,0,0,0
1966,"MMR",0,0,0,0,0
1967,"MMR",0,0,0,0,0
1968,"MMR",0,0,0,0,0
1969,"MMR",0,0,0,0,0
1970,"MMR",0,0,0,0,0
1971,"MMR",0,0,0,0,0
1972,"MMR",0,0,0,0,0
1973,"MMR",0,0,0,0,0
1974,"MMR",0,0,0,0,0
1975,"MMR",0,0,0,0,0
1976,"MMR",0,0,0,0,0
1977,"MMR",0,0,0,0,0
1978,"MMR",0,0,0,0,0
1979,"MMR",0,0,0,0,0
1980,"MMR",0,0,0,0,0
1981,"MMR",0,0,0,0,0
1982,"MMR",0,0,0,0,0
1983,"MMR",0,0,0,0,0
1984,"MMR",0,0,0,0,0
1985,"MMR",0,0,0,0,0
1986,"MMR",0,0,0,0,0
1987,"MMR",0,0,0,0,0
1988,"MMR",0,0,0,0,0
1989,"MMR",0,0,0,0,0
1990,"MMR",0,0,0,0.0,0
1991,"MMR",0,0,0.920000016689,0.0,0
1992,"MMR",0,0,0.917999982834,0.0,0
1993,"MMR",0,0,0.913999974728,0.0,0
1994,"MMR",0,0,0.911000013351,0.0,0
1995,"MMR",0,0,0.897000014782,0.0,0
1996,"MMR",0,0,0.894999980927,0.0,0
1997,"MMR",0,0,0.893000006676,0.0,0
1998,"MMR",0,0,0.89099997282,0.0,0
1999,"MMR",0,0,0.888999998569,0.000151709,0
2000,"MMR",0,8905066163.59,0.885999977589,0.0,0
2001,"MMR",0,6477790688.23,0.880999982357,0.000289277,0
2002,"MMR",0,6777632512.08,0.875999987125,0.000426494,0
2003,"MMR",0,10467109977.7,0.870000004768,0.024064149,0
2004,"MMR",1,10567354056.4,0.862999975681,0.024337392,0
2005,"MMR",0,11986972418.5,0.856000006199,0.065238856,0
2006,"MMR",0,14502553709.8,0.84500002861,0.182048331,0
2007,"MMR",0,20182477480.6,0.833000004292,0.217128445,0
2008,"MMR",0,31862554101.9,0.824000000954,0.22,0
2009,"MMR",0,36906181380.8,0.814999997616,0.22,0
2010,"MMR",0,49540813342.5,0.809000015259,0.25,0
2011,"MMR",0,59977326086.0,0.805000007153,0.98,0
2012,"MMR",0,59731122170.1,0.802999973297,4.0,0
2013,"MMR",1,60132854536.8,0.800999999046,8.0,0
2014,"MMR",1,65574726566.4,0.800000011921,11.52,0
1960,"MNG",0,0,0,0,0
1961,"MNG",0,0,0,0,0
1962,"MNG",0,0,0,0,0
1963,"MNG",0,0,0,0,0
1964,"MNG",0,0,0,0,0
1965,"MNG",0,0,0,0,0
1966,"MNG",0,0,0,0,0
1967,"MNG",0,0,0,0,0
1968,"MNG",0,0,0,0,0
1969,"MNG",0,0,0,0,0
1970,"MNG",0,0,0,0,0
1971,"MNG",0,0,0,0,0
1972,"MNG",0,0,0,0,0
1973,"MNG",0,0,0,0,0
1974,"MNG",0,0,0,0,0
1975,"MNG",0,0,0,0,0
1976,"MNG",0,0,0,0,0
1977,"MNG",0,0,0,0,0
1978,"MNG",0,0,0,0,0
1979,"MNG",0,0,0,0,0
1980,"MNG",0,0,0,0,0
1981,"MNG",0,2310099100.0,0,0,0
1982,"MNG",0,2552401933.33,0,0,0
1983,"MNG",0,2725736633.33,0,0,0
1984,"MNG",0,2098734600.0,0,0,0
1985,"MNG",0,2186505475.0,0,0,0
1986,"MNG",0,2896178866.67,0,0,0
1987,"MNG",0,3020611600.0,0,0,0
1988,"MNG",0,3204461566.67,0,0,0
1989,"MNG",0,3576966800.0,0,0,0
1990,"MNG",0,2560785660.0,0,0.0,0
1991,"MNG",0,2379018326.32,6.78000020981,0.0,0
1992,"MNG",0,1317611863.85,7.65899991989,0.0,0
1993,"MNG",0,768401634.155,8.60000038147,0.0,0
1994,"MNG",0,925817092.217,9.0,0.0,0
1995,"MNG",0,1452165005.24,5.5,0.008811225,0
1996,"MNG",0,1345719472.36,6.69999980927,0.018160749,0
1997,"MNG",0,1180934202.84,7.69999980927,0.112742554,0
1998,"MNG",1,1124440248.98,5.90000009537,0.145810542,0
1999,"MNG",0,1057408588.68,4.69999980927,0.50847156,0
2000,"MNG",0,1136896123.61,4.59999990463,1.255652004,0
2001,"MNG",0,1267997934.31,4.59999990463,1.653238239,0
2002,"MNG",0,1396555719.97,6.19999980927,2.039572603,0
2003,"MNG",0,1595297355.78,6.80000019073,0.0,0
2004,"MNG",0,1992066808.1,3.59999990463,0.0,0
2005,"MNG",1,2523471532.01,3.29999995232,0.0,0
2006,"MNG",0,3414055566.11,3.20000004768,0.0,0
2007,"MNG",1,4234999823.31,7.19999980927,9.0,0
2008,"MNG",0,5623216448.87,5.59999990463,9.8,0
2009,"MNG",0,4583850367.89,5.90000009537,10.0,0
2010,"MNG",0,7189481853.11,6.5,10.2,0
2011,"MNG",0,10409797610.3,7.73799991608,12.49999111,0
2012,"MNG",0,12292770631.2,8.22700023651,16.4,0
2013,"MNG",0,12582122604.2,7.90500020981,17.69998424,0
2014,"MNG",0,12226514746.1,7.94500017166,19.94244743,0
1960,"MOZ",0,0,0,0,0
1961,"MOZ",0,0,0,0,0
1962,"MOZ",0,0,0,0,0
1963,"MOZ",0,0,0,0,0
1964,"MOZ",0,0,0,0,0
1965,"MOZ",0,0,0,0,0
1966,"MOZ",0,0,0,0,0
1967,"MOZ",0,0,0,0,0
1968,"MOZ",0,0,0,0,0
1969,"MOZ",0,0,0,0,0
1970,"MOZ",0,0,0,0,0
1971,"MOZ",0,0,0,0,0
1972,"MOZ",0,0,0,0,0
1973,"MOZ",0,0,0,0,0
1974,"MOZ",0,0,0,0,0
1975,"MOZ",0,0,0,0,0
1976,"MOZ",0,0,0,0,0
1977,"MOZ",0,0,0,0,0
1978,"MOZ",0,0,0,0,0
1979,"MOZ",0,0,0,0,0
1980,"MOZ",0,3526287037.04,0,0,0
1981,"MOZ",0,3537099150.14,0,0,0
1982,"MOZ",0,3612171957.67,0,0,0
1983,"MOZ",0,3236430348.26,0,0,0
1984,"MOZ",0,3376172169.81,0,0,0
1985,"MOZ",0,4456240740.74,0,0,0
1986,"MOZ",0,5247193069.31,0,0,0
1987,"MOZ",0,2354117303.06,0,0,0
1988,"MOZ",0,2093571673.66,0,0,0
1989,"MOZ",0,2314159887.23,0,0,0
1990,"MOZ",0,2512079324.08,0,0.0,0
1991,"MOZ",0,3263761937.96,24.7110004425,0.0,0
1992,"MOZ",0,2291175764.66,23.6870002747,0.0,0
1993,"MOZ",0,2394823061.93,24.0209999084,0.0,0
1994,"MOZ",0,2460670287.74,23.8150005341,0.0,0
1995,"MOZ",0,2521738759.59,23.5540008545,0.0,0
1996,"MOZ",0,3523842274.9,24.3780002594,0.003042979,0
1997,"MOZ",0,4227273069.06,23.922000885,0.011842611,0
1998,"MOZ",0,4873242526.06,23.8180007935,0.020197055,0
1999,"MOZ",0,5302532113.25,23.5629997253,0.056250629,0
2000,"MOZ",0,5016469068.51,23.2420005798,0.10959253,0
2001,"MOZ",0,4766928746.69,23.4619998932,0.160031947,0
2002,"MOZ",0,5031510908.86,23.2089996338,0.259612611,0
2003,"MOZ",0,5597367853.4,23.0090007782,0.419538844,0
2004,"MOZ",0,6831808930.4,23.1089992523,0.679447835,0
2005,"MOZ",0,7723846194.87,23.202999115,0.854357118,0
2006,"MOZ",0,8312078525.09,23.3040008545,0.842954488,0
2007,"MOZ",0,9366742309.49,24.2900009155,0.91,0
2008,"MOZ",0,11494837053.4,24.0020008087,1.56,0
2009,"MOZ",1,10911698208.1,23.7450008392,2.68,0
2010,"MOZ",0,10154238250.2,23.5219993591,4.17,0
2011,"MOZ",0,13131168011.8,23.3180007935,4.3,0
2012,"MOZ",0,14534278446.3,22.5499992371,6.0,0
2013,"MOZ",0,16018848990.7,23.2940006256,7.29393733,0
2014,"MOZ",0,16961127045.8,25.2999992371,9.236314896,0
1960,"MUS",0,0,0,0,0
1961,"MUS",0,0,0,0,0
