"unique.id";"datetime";"country";"Year";"WeekDay";"Hour"
2955;2010-10-19 18:30:00;"USA";"2010";"Ter";"18"
2956;2010-10-19 19:00:00;"USA";"2010";"Ter";"19"
2957;2010-10-19 19:00:00;"USA";"2010";"Ter";"19"
2958;2010-10-19 19:00:00;"USA";"2010";"Ter";"19"
2959;2010-10-19 20:05:00;"USA";"2010";"Ter";"20"
2960;2010-10-19 20:15:00;"USA";"2010";"Ter";"20"
2961;2010-10-19 20:30:00;"USA";"2010";"Ter";"20"
2962;2010-10-19 21:00:00;"USA";"2010";"Ter";"21"
2963;2010-10-19 21:19:00;"USA";"2010";"Ter";"21"
2964;2010-10-19 23:00:00;"USA";"2010";"Ter";"23"
2965;2011-10-19 01:54:00;"USA";"2011";"Qua";"01"
2966;2011-10-19 02:00:00;"USA";"2011";"Qua";"02"
2967;2011-10-19 02:25:00;"USA";"2011";"Qua";"02"
2968;2011-10-19 03:20:00;"USA";"2011";"Qua";"03"
2969;2011-10-19 06:40:00;"USA";"2011";"Qua";"06"
2970;2011-10-19 06:47:00;"USA";"2011";"Qua";"06"
2971;2011-10-19 18:45:00;"USA";"2011";"Qua";"18"
2972;2011-10-19 19:30:00;"USA";"2011";"Qua";"19"
2973;2011-10-19 20:37:00;"USA";"2011";"Qua";"20"
2974;2011-10-19 21:00:00;"USA";"2011";"Qua";"21"
2975;2011-10-19 22:15:00;"USA";"2011";"Qua";"22"
2976;2011-10-19 22:15:00;"USA";"2011";"Qua";"22"
2977;2011-10-19 22:56:00;"USA";"2011";"Qua";"22"
2978;2011-10-19 23:30:00;"USA";"2011";"Qua";"23"
2979;2011-10-19 23:30:00;"USA";"2011";"Qua";"23"
2980;2012-10-19 02:00:00;"USA";"2012";"Sex";"02"
2981;2012-10-19 02:30:00;"KOR";"2012";"Sex";"02"
2982;2012-10-19 05:00:00;"USA";"2012";"Sex";"05"
2983;2012-10-19 06:20:00;"GBR";"2012";"Sex";"06"
2984;2012-10-19 09:03:00;"USA";"2012";"Sex";"09"
2985;2012-10-19 18:00:00;"USA";"2012";"Sex";"18"
2986;2012-10-19 19:00:00;"USA";"2012";"Sex";"19"
2987;2012-10-19 19:15:00;"USA";"2012";"Sex";"19"
2988;2012-10-19 19:15:00;"USA";"2012";"Sex";"19"
2989;2012-10-19 19:28:00;"USA";"2012";"Sex";"19"
2990;2012-10-19 20:30:00;"USA";"2012";"Sex";"20"
2991;2012-10-19 20:35:00;"USA";"2012";"Sex";"20"
2992;2012-10-19 21:00:00;"USA";"2012";"Sex";"21"
2993;2012-10-19 22:00:00;"USA";"2012";"Sex";"22"
2994;2012-10-19 23:00:00;"USA";"2012";"Sex";"23"
2995;2012-10-19 23:25:00;"USA";"2012";"Sex";"23"
2996;2012-10-19 23:45:00;"USA";"2012";"Sex";"23"
2997;2012-10-19 23:58:00;"USA";"2012";"Sex";"23"
2998;2012-10-19 23:59:00;"USA";"2012";"Sex";"23"
2999;2013-10-19 00:00:00;"USA";"2013";"Sáb";"00"
3000;2013-10-19 00:17:00;"USA";"2013";"Sáb";"00"
3001;2013-10-19 00:20:00;"USA";"2013";"Sáb";"00"
3002;2013-10-19 07:30:00;"USA";"2013";"Sáb";"07"
3003;2013-10-19 10:45:00;"USA";"2013";"Sáb";"10"
3004;2013-10-19 11:00:00;"USA";"2013";"Sáb";"11"
3005;2013-10-19 11:33:00;"USA";"2013";"Sáb";"11"
3006;2013-10-19 13:13:00;"USA";"2013";"Sáb";"13"
3007;2013-10-19 13:40:00;"USA";"2013";"Sáb";"13"
3008;2013-10-19 18:00:00;"USA";"2013";"Sáb";"18"
3009;2013-10-19 18:30:00;"HND";"2013";"Sáb";"18"
3010;2013-10-19 18:45:00;"USA";"2013";"Sáb";"18"
3011;2013-10-19 19:05:00;"USA";"2013";"Sáb";"19"
3012;2013-10-19 19:30:00;"USA";"2013";"Sáb";"19"
3013;2013-10-19 20:03:00;"USA";"2013";"Sáb";"20"
3014;2013-10-19 20:05:00;"CAN";"2013";"Sáb";"20"
3015;2013-10-19 20:10:00;"USA";"2013";"Sáb";"20"
3016;2013-10-19 20:15:00;"USA";"2013";"Sáb";"20"
3017;2013-10-19 20:15:00;"USA";"2013";"Sáb";"20"
3018;2013-10-19 20:30:00;"USA";"2013";"Sáb";"20"
3019;2013-10-19 20:45:00;"USA";"2013";"Sáb";"20"
3020;2013-10-19 20:53:00;"USA";"2013";"Sáb";"20"
3021;2013-10-19 21:00:00;"USA";"2013";"Sáb";"21"
3022;2013-10-19 21:00:00;"USA";"2013";"Sáb";"21"
3023;2013-10-19 21:11:00;"USA";"2013";"Sáb";"21"
3024;2013-10-19 21:30:00;"USA";"2013";"Sáb";"21"
3025;2013-10-19 21:30:00;"USA";"2013";"Sáb";"21"
3026;2013-10-19 21:30:00;"USA";"2013";"Sáb";"21"
3027;2013-10-19 21:30:00;"USA";"2013";"Sáb";"21"
3028;2013-10-19 21:53:00;"USA";"2013";"Sáb";"21"
3029;2013-10-19 22:00:00;"USA";"2013";"Sáb";"22"
3030;2013-10-19 22:00:00;"USA";"2013";"Sáb";"22"
3031;2013-10-19 22:00:00;"USA";"2013";"Sáb";"22"
3032;2013-10-19 22:00:00;"THA";"2013";"Sáb";"22"
3033;2013-10-19 22:15:00;"USA";"2013";"Sáb";"22"
3034;2013-10-19 22:30:00;"USA";"2013";"Sáb";"22"
3035;2013-10-19 22:30:00;"USA";"2013";"Sáb";"22"
3036;2013-10-19 23:00:00;"USA";"2013";"Sáb";"23"
3037;2013-10-19 23:30:00;"CAN";"2013";"Sáb";"23"
3038;1962-10-20 05:30:00;"PRI";"1962";"Sáb";"05"
3039;1966-10-20 02:00:00;"USA";"1966";"Qui";"02"
3040;1968-10-20 01:00:00;"USA";"1968";"Dom";"01"
3041;1968-10-20 19:30:00;"GBR";"1968";"Dom";"19"
3042;1968-10-20 20:00:00;"USA";"1968";"Dom";"20"
3043;1973-10-20 00:00:00;"USA";"1973";"Sáb";"00"
3044;1973-10-20 23:30:00;"USA";"1973";"Sáb";"23"
3045;1974-10-20 07:00:00;"USA";"1974";"Dom";"07"
3046;1974-10-20 19:30:00;"USA";"1974";"Dom";"19"
3047;1974-10-20 21:00:00;"USA";"1974";"Dom";"21"
3048;1975-10-20 03:15:00;"USA";"1975";"Seg";"03"
3049;1975-10-20 22:00:00;"USA";"1975";"Seg";"22"
3050;1976-10-20 00:00:00;"USA";"1976";"Qua";"00"
3051;1976-10-20 22:00:00;"USA";"1976";"Qua";"22"
3052;1980-10-20 18:00:00;"USA";"1980";"Seg";"18"
3053;1980-10-20 19:00:00;"USA";"1980";"Seg";"19"
3054;1981-10-20 21:00:00;"USA";"1981";"Ter";"21"
3055;1984-10-20 05:00:00;"USA";"1984";"Sáb";"05"
3056;1985-10-20 05:00:00;"USA";"1985";"Dom";"05"
3057;1985-10-20 19:00:00;"USA";"1985";"Dom";"19"
3058;1988-10-20 21:30:00;"USA";"1988";"Qui";"21"
3059;1989-10-20 00:00:00;"CAN";"1989";"Sex";"00"
3060;1989-10-20 03:00:00;"USA";"1989";"Sex";"03"
3061;1989-10-20 18:30:00;"USA";"1989";"Sex";"18"
3062;1989-10-20 00:00:00;"USA";"1989";"Sex";"00"
3063;1990-10-20 18:30:00;"USA";"1990";"Sáb";"18"
3064;1990-10-20 22:50:00;"USA";"1990";"Sáb";"22"
3065;1992-10-20 02:00:00;"LTU";"1992";"Ter";"02"
3066;1994-10-20 07:30:00;"USA";"1994";"Qui";"07"
3067;1994-10-20 10:00:00;"CAN";"1994";"Qui";"10"
3068;1994-10-20 17:00:00;"USA";"1994";"Qui";"17"
3069;1994-10-20 20:30:00;"USA";"1994";"Qui";"20"
3070;1994-10-20 22:00:00;"USA";"1994";"Qui";"22"
3071;1994-10-20 23:40:00;"USA";"1994";"Qui";"23"
3072;1995-10-20 22:00:00;"USA";"1995";"Sex";"22"
3073;1995-10-20 22:00:00;"USA";"1995";"Sex";"22"
3074;1995-10-20 22:00:00;"USA";"1995";"Sex";"22"
3075;1996-10-20 11:18:00;"USA";"1996";"Dom";"11"
3076;1996-10-20 20:20:00;"USA";"1996";"Dom";"20"
3077;1997-10-20 08:45:00;"USA";"1997";"Seg";"08"
3078;1997-10-20 20:00:00;"USA";"1997";"Seg";"20"
3079;1997-10-20 22:00:00;"GBR";"1997";"Seg";"22"
3080;1998-10-20 00:00:00;"USA";"1998";"Ter";"00"
3081;1998-10-20 02:00:00;"USA";"1998";"Ter";"02"
3082;1998-10-20 11:30:00;"USA";"1998";"Ter";"11"
3083;1998-10-20 11:52:00;"PRI";"1998";"Ter";"11"
3084;1998-10-20 17:30:00;"USA";"1998";"Ter";"17"
3085;1998-10-20 18:00:00;"USA";"1998";"Ter";"18"
3086;1998-10-20 20:30:00;"USA";"1998";"Ter";"20"
3087;1998-10-20 22:00:00;"USA";"1998";"Ter";"22"
3088;1999-10-20 01:30:00;"USA";"1999";"Qua";"01"
3089;1999-10-20 07:25:00;"USA";"1999";"Qua";"07"
3090;1999-10-20 08:15:00;"USA";"1999";"Qua";"08"
3091;1999-10-20 08:15:00;"USA";"1999";"Qua";"08"
3092;1999-10-20 19:00:00;"USA";"1999";"Qua";"19"
3093;1999-10-20 22:20:00;"USA";"1999";"Qua";"22"
3094;1999-10-20 22:25:00;"USA";"1999";"Qua";"22"
3095;1999-10-20 22:30:00;"USA";"1999";"Qua";"22"
3096;1999-10-20 22:30:00;"USA";"1999";"Qua";"22"
3097;1999-10-20 22:30:00;"USA";"1999";"Qua";"22"
3098;1999-10-20 22:30:00;"USA";"1999";"Qua";"22"
3099;1999-10-20 22:33:00;"USA";"1999";"Qua";"22"
3100;1999-10-20 22:35:00;"USA";"1999";"Qua";"22"
3101;1999-10-20 23:00:00;"USA";"1999";"Qua";"23"
3102;2000-10-20 01:30:00;"USA";"2000";"Sex";"01"
3103;2000-10-20 03:00:00;"USA";"2000";"Sex";"03"
3104;2000-10-20 07:50:00;"USA";"2000";"Sex";"07"
3105;2000-10-20 20:00:00;"USA";"2000";"Sex";"20"
3106;2000-10-20 20:20:00;"GBR";"2000";"Sex";"20"
3107;2000-10-20 20:30:00;"USA";"2000";"Sex";"20"
3108;2000-10-20 20:45:00;"USA";"2000";"Sex";"20"
3109;2000-10-20 21:00:00;"USA";"2000";"Sex";"21"
3110;2000-10-20 23:00:00;"GBR";"2000";"Sex";"23"
3111;2000-10-20 23:30:00;"USA";"2000";"Sex";"23"
3112;2001-10-20 13:00:00;"USA";"2001";"Sáb";"13"
3113;2001-10-20 15:00:00;"USA";"2001";"Sáb";"15"
3114;2001-10-20 20:00:00;"USA";"2001";"Sáb";"20"
3115;2001-10-20 23:30:00;"CAN";"2001";"Sáb";"23"
3116;2001-10-20 23:59:00;"USA";"2001";"Sáb";"23"
3117;2002-10-20 12:00:00;"USA";"2002";"Dom";"12"
3118;2002-10-20 16:00:00;"USA";"2002";"Dom";"16"
3119;2002-10-20 16:00:00;"USA";"2002";"Dom";"16"
3120;2002-10-20 16:00:00;"USA";"2002";"Dom";"16"
3121;2002-10-20 16:00:00;"USA";"2002";"Dom";"16"
3122;2002-10-20 18:00:00;"USA";"2002";"Dom";"18"
3123;2002-10-20 19:15:00;"USA";"2002";"Dom";"19"
3124;2002-10-20 19:30:00;"USA";"2002";"Dom";"19"
3125;2002-10-20 21:30:00;"USA";"2002";"Dom";"21"
3126;2002-10-20 23:30:00;"CAN";"2002";"Dom";"23"
3127;2002-10-20 00:00:00;"USA";"2002";"Dom";"00"
3128;2002-10-20 00:00:00;"USA";"2002";"Dom";"00"
3129;2002-10-20 00:00:00;"USA";"2002";"Dom";"00"
3130;2002-10-20 00:00:00;"USA";"2002";"Dom";"00"
3131;2003-10-20 00:00:00;"USA";"2003";"Seg";"00"
3132;2003-10-20 01:30:00;"USA";"2003";"Seg";"01"
3133;2003-10-20 07:35:00;"AUS";"2003";"Seg";"07"
3134;2003-10-20 09:45:00;"USA";"2003";"Seg";"09"
3135;2003-10-20 13:00:00;"USA";"2003";"Seg";"13"
3136;2003-10-20 16:05:00;"USA";"2003";"Seg";"16"
3137;2003-10-20 16:45:00;"USA";"2003";"Seg";"16"
3138;2003-10-20 20:00:00;"USA";"2003";"Seg";"20"
3139;2003-10-20 20:00:00;"USA";"2003";"Seg";"20"
3140;2003-10-20 20:38:00;"USA";"2003";"Seg";"20"
3141;2003-10-20 20:45:00;"USA";"2003";"Seg";"20"
3142;2003-10-20 20:45:00;"USA";"2003";"Seg";"20"
3143;2003-10-20 20:45:00;"USA";"2003";"Seg";"20"
3144;2003-10-20 20:45:00;"USA";"2003";"Seg";"20"
3145;2003-10-20 20:45:00;"USA";"2003";"Seg";"20"
3146;2003-10-20 20:45:00;"USA";"2003";"Seg";"20"
3147;2003-10-20 20:45:00;"USA";"2003";"Seg";"20"
3148;2003-10-20 20:45:00;"USA";"2003";"Seg";"20"
3149;2003-10-20 20:45:00;"USA";"2003";"Seg";"20"
3150;2003-10-20 20:45:00;"USA";"2003";"Seg";"20"
3151;2003-10-20 20:50:00;"USA";"2003";"Seg";"20"
3152;2003-10-20 20:55:00;"USA";"2003";"Seg";"20"
3153;2003-10-20 21:15:00;"USA";"2003";"Seg";"21"
3154;2003-10-20 21:30:00;"USA";"2003";"Seg";"21"
3155;2003-10-20 21:50:00;"USA";"2003";"Seg";"21"
3156;2003-10-20 22:30:00;"GBR";"2003";"Seg";"22"
3157;2003-10-20 23:30:00;"USA";"2003";"Seg";"23"
3158;2004-10-20 01:00:00;"USA";"2004";"Qua";"01"
3159;2004-10-20 01:00:00;"CAN";"2004";"Qua";"01"
3160;2004-10-20 01:00:00;"USA";"2004";"Qua";"01"
3161;2004-10-20 06:30:00;"GBR";"2004";"Qua";"06"
3162;2004-10-20 12:30:00;"USA";"2004";"Qua";"12"
3163;2004-10-20 15:55:00;"USA";"2004";"Qua";"15"
3164;2004-10-20 18:00:00;"USA";"2004";"Qua";"18"
3165;2004-10-20 20:00:00;"CAN";"2004";"Qua";"20"
3166;2004-10-20 20:15:00;"USA";"2004";"Qua";"20"
3167;2004-10-20 21:00:00;"USA";"2004";"Qua";"21"
3168;2004-10-20 21:30:00;"USA";"2004";"Qua";"21"
3169;2004-10-20 21:50:00;"USA";"2004";"Qua";"21"
3170;2004-10-20 23:45:00;"CAN";"2004";"Qua";"23"
3171;2005-10-20 00:15:00;"USA";"2005";"Qui";"00"
3172;2005-10-20 01:00:00;"USA";"2005";"Qui";"01"
3173;2005-10-20 01:34:00;"CAN";"2005";"Qui";"01"
3174;2005-10-20 04:15:00;"USA";"2005";"Qui";"04"
3175;2005-10-20 08:30:00;"USA";"2005";"Qui";"08"
3176;2005-10-20 09:25:00;"USA";"2005";"Qui";"09"
3177;2005-10-20 12:00:00;"USA";"2005";"Qui";"12"
3178;2005-10-20 14:10:00;"USA";"2005";"Qui";"14"
3179;2005-10-20 16:00:00;"USA";"2005";"Qui";"16"
3180;2005-10-20 19:00:00;"USA";"2005";"Qui";"19"
3181;2005-10-20 19:00:00;"USA";"2005";"Qui";"19"
3182;2005-10-20 20:00:00;"USA";"2005";"Qui";"20"
3183;2005-10-20 20:00:00;"USA";"2005";"Qui";"20"
3184;2005-10-20 20:14:00;"USA";"2005";"Qui";"20"
3185;2005-10-20 20:51:00;"GBR";"2005";"Qui";"20"
3186;2005-10-20 21:00:00;"USA";"2005";"Qui";"21"
3187;2005-10-20 21:10:00;"USA";"2005";"Qui";"21"
3188;2005-10-20 22:00:00;"USA";"2005";"Qui";"22"
3189;2005-10-20 22:30:00;"USA";"2005";"Qui";"22"
3190;2005-10-20 23:00:00;"USA";"2005";"Qui";"23"
3191;2006-10-20 00:30:00;"USA";"2006";"Sex";"00"
3192;2006-10-20 01:30:00;"CAN";"2006";"Sex";"01"
3193;2006-10-20 03:45:00;"USA";"2006";"Sex";"03"
3194;2006-10-20 06:30:00;"USA";"2006";"Sex";"06"
3195;2006-10-20 07:45:00;"USA";"2006";"Sex";"07"
3196;2006-10-20 11:30:00;"USA";"2006";"Sex";"11"
3197;2006-10-20 14:01:00;"USA";"2006";"Sex";"14"
3198;2006-10-20 14:38:00;"USA";"2006";"Sex";"14"
3199;2006-10-20 15:00:00;"USA";"2006";"Sex";"15"
3200;2006-10-20 18:30:00;"USA";"2006";"Sex";"18"
3201;2006-10-20 19:07:00;"USA";"2006";"Sex";"19"
3202;2006-10-20 19:51:00;"USA";"2006";"Sex";"19"
3203;2006-10-20 20:00:00;"USA";"2006";"Sex";"20"
3204;2006-10-20 21:34:00;"USA";"2006";"Sex";"21"
3205;2006-10-20 22:00:00;"USA";"2006";"Sex";"22"
3206;2007-10-20 00:24:00;"USA";"2007";"Sáb";"00"
3207;2007-10-20 01:00:00;"USA";"2007";"Sáb";"01"
3208;2007-10-20 02:30:00;"USA";"2007";"Sáb";"02"
3209;2007-10-20 06:00:00;"CAN";"2007";"Sáb";"06"
3210;2007-10-20 09:20:00;"USA";"2007";"Sáb";"09"
3211;2007-10-20 12:05:00;"USA";"2007";"Sáb";"12"
3212;2007-10-20 13:00:00;"USA";"2007";"Sáb";"13"
3213;2007-10-20 14:00:00;"USA";"2007";"Sáb";"14"
3214;2007-10-20 20:00:00;"USA";"2007";"Sáb";"20"
3215;2007-10-20 20:00:00;"USA";"2007";"Sáb";"20"
3216;2007-10-20 20:20:00;"USA";"2007";"Sáb";"20"
3217;2007-10-20 20:30:00;"USA";"2007";"Sáb";"20"
3218;2007-10-20 20:45:00;"CAN";"2007";"Sáb";"20"
3219;2007-10-20 21:00:00;"USA";"2007";"Sáb";"21"
3220;2007-10-20 21:00:00;"USA";"2007";"Sáb";"21"
3221;2007-10-20 21:00:00;"USA";"2007";"Sáb";"21"
3222;2007-10-20 21:30:00;"USA";"2007";"Sáb";"21"
3223;2007-10-20 21:55:00;"USA";"2007";"Sáb";"21"
3224;2007-10-20 22:00:00;"USA";"2007";"Sáb";"22"
3225;2007-10-20 22:45:00;"CAN";"2007";"Sáb";"22"
3226;2007-10-20 23:00:00;"USA";"2007";"Sáb";"23"
3227;2007-10-20 23:30:00;"USA";"2007";"Sáb";"23"
3228;2008-10-20 01:00:00;"USA";"2008";"Seg";"01"
3229;2008-10-20 03:57:00;"USA";"2008";"Seg";"03"
3230;2008-10-20 05:00:00;"USA";"2008";"Seg";"05"
3231;2008-10-20 07:30:00;"USA";"2008";"Seg";"07"
3232;2008-10-20 10:20:00;"USA";"2008";"Seg";"10"
3233;2008-10-20 18:30:00;"USA";"2008";"Seg";"18"
3234;2008-10-20 18:30:00;"USA";"2008";"Seg";"18"
3235;2008-10-20 19:15:00;"USA";"2008";"Seg";"19"
3236;2008-10-20 19:15:00;"USA";"2008";"Seg";"19"
3237;2008-10-20 19:30:00;"USA";"2008";"Seg";"19"
3238;2008-10-20 20:30:00;"USA";"2008";"Seg";"20"
3239;2008-10-20 20:30:00;"USA";"2008";"Seg";"20"
3240;2008-10-20 21:30:00;"USA";"2008";"Seg";"21"
3241;2009-10-20 00:15:00;"ZAF";"2009";"Ter";"00"
3242;2009-10-20 00:20:00;"USA";"2009";"Ter";"00"
3243;2009-10-20 01:55:00;"USA";"2009";"Ter";"01"
3244;2009-10-20 05:30:00;"USA";"2009";"Ter";"05"
3245;2009-10-20 09:00:00;"USA";"2009";"Ter";"09"
3246;2009-10-20 12:59:00;"USA";"2009";"Ter";"12"
3247;2009-10-20 13:00:00;"USA";"2009";"Ter";"13"
3248;2009-10-20 13:00:00;"USA";"2009";"Ter";"13"
3249;2009-10-20 18:00:00;"CAN";"2009";"Ter";"18"
3250;2009-10-20 18:58:00;"USA";"2009";"Ter";"18"
3251;2009-10-20 20:30:00;"USA";"2009";"Ter";"20"
3252;2009-10-20 21:00:00;"USA";"2009";"Ter";"21"
3253;2009-10-20 22:40:00;"USA";"2009";"Ter";"22"
3254;2009-10-20 23:00:00;"USA";"2009";"Ter";"23"
3255;2010-10-20 00:10:00;"USA";"2010";"Qua";"00"
3256;2010-10-20 02:59:00;"USA";"2010";"Qua";"02"
3257;2010-10-20 04:20:00;"USA";"2010";"Qua";"04"
3258;2010-10-20 05:45:00;"USA";"2010";"Qua";"05"
3259;2010-10-20 15:30:00;"USA";"2010";"Qua";"15"
3260;2010-10-20 16:17:00;"USA";"2010";"Qua";"16"
3261;2010-10-20 18:05:00;"SWE";"2010";"Qua";"18"
3262;2010-10-20 19:00:00;"USA";"2010";"Qua";"19"
3263;2010-10-20 19:00:00;"USA";"2010";"Qua";"19"
3264;2010-10-20 19:28:00;"USA";"2010";"Qua";"19"
3265;2010-10-20 19:33:00;"USA";"2010";"Qua";"19"
3266;2010-10-20 20:00:00;"USA";"2010";"Qua";"20"
3267;2010-10-20 20:30:00;"USA";"2010";"Qua";"20"
3268;2010-10-20 21:00:00;"USA";"2010";"Qua";"21"
3269;2010-10-20 21:00:00;"USA";"2010";"Qua";"21"
3270;2010-10-20 22:00:00;"NZL";"2010";"Qua";"22"
3271;2010-10-20 22:20:00;"USA";"2010";"Qua";"22"
3272;2011-10-20 00:00:00;"USA";"2011";"Qui";"00"
3273;2011-10-20 00:02:00;"USA";"2011";"Qui";"00"
3274;2011-10-20 00:30:00;"USA";"2011";"Qui";"00"
3275;2011-10-20 01:00:00;"USA";"2011";"Qui";"01"
3276;2011-10-20 01:30:00;"NZL";"2011";"Qui";"01"
3277;2011-10-20 02:00:00;"USA";"2011";"Qui";"02"
3278;2011-10-20 07:30:00;"USA";"2011";"Qui";"07"
3279;2011-10-20 09:30:00;"USA";"2011";"Qui";"09"
3280;2011-10-20 14:00:00;"CAN";"2011";"Qui";"14"
3281;2011-10-20 15:00:00;"USA";"2011";"Qui";"15"
3282;2011-10-20 19:00:00;"USA";"2011";"Qui";"19"
3283;2011-10-20 20:00:00;"USA";"2011";"Qui";"20"
3284;2011-10-20 20:00:00;"USA";"2011";"Qui";"20"
3285;2011-10-20 20:30:00;"USA";"2011";"Qui";"20"
3286;2011-10-20 20:32:00;"USA";"2011";"Qui";"20"
3287;2011-10-20 21:00:00;"USA";"2011";"Qui";"21"
3288;2011-10-20 21:15:00;"USA";"2011";"Qui";"21"
3289;2011-10-20 21:15:00;"USA";"2011";"Qui";"21"
3290;2011-10-20 21:15:00;"USA";"2011";"Qui";"21"
3291;2011-10-20 21:30:00;"USA";"2011";"Qui";"21"
3292;2011-10-20 21:30:00;"USA";"2011";"Qui";"21"
3293;2011-10-20 22:40:00;"CAN";"2011";"Qui";"22"
3294;2011-10-20 23:00:00;"USA";"2011";"Qui";"23"
3295;2011-10-20 00:00:00;"USA";"2011";"Qui";"00"
3296;2012-10-20 00:00:00;"USA";"2012";"Sáb";"00"
3297;2012-10-20 00:30:00;"USA";"2012";"Sáb";"00"
3298;2012-10-20 06:00:00;"USA";"2012";"Sáb";"06"
3299;2012-10-20 06:00:00;"USA";"2012";"Sáb";"06"
3300;2012-10-20 06:05:00;"USA";"2012";"Sáb";"06"
3301;2012-10-20 11:30:00;"USA";"2012";"Sáb";"11"
3302;2012-10-20 17:30:00;"USA";"2012";"Sáb";"17"
3303;2012-10-20 18:00:00;"DEU";"2012";"Sáb";"18"
3304;2012-10-20 18:40:00;"USA";"2012";"Sáb";"18"
3305;2012-10-20 19:00:00;"USA";"2012";"Sáb";"19"
3306;2012-10-20 19:00:00;"USA";"2012";"Sáb";"19"
3307;2012-10-20 19:15:00;"USA";"2012";"Sáb";"19"
3308;2012-10-20 19:20:00;"USA";"2012";"Sáb";"19"
3309;2012-10-20 19:20:00;"CAN";"2012";"Sáb";"19"
3310;2012-10-20 19:30:00;"USA";"2012";"Sáb";"19"
3311;2012-10-20 19:45:00;"USA";"2012";"Sáb";"19"
3312;2012-10-20 20:00:00;"USA";"2012";"Sáb";"20"
3313;2012-10-20 20:07:00;"USA";"2012";"Sáb";"20"
3314;2012-10-20 20:30:00;"USA";"2012";"Sáb";"20"
3315;2012-10-20 20:30:00;"USA";"2012";"Sáb";"20"
3316;2012-10-20 21:15:00;"USA";"2012";"Sáb";"21"
3317;2012-10-20 22:15:00;"USA";"2012";"Sáb";"22"
3318;2012-10-20 22:20:00;"USA";"2012";"Sáb";"22"
3319;2012-10-20 22:30:00;"USA";"2012";"Sáb";"22"
3320;2012-10-20 22:30:00;"USA";"2012";"Sáb";"22"
3321;2012-10-20 22:35:00;"USA";"2012";"Sáb";"22"
3322;2012-10-20 22:45:00;"USA";"2012";"Sáb";"22"
3323;2012-10-20 23:00:00;"USA";"2012";"Sáb";"23"
3324;2012-10-20 23:30:00;"USA";"2012";"Sáb";"23"
3325;2013-10-20 00:00:00;"USA";"2013";"Dom";"00"
3326;2013-10-20 08:10:00;"USA";"2013";"Dom";"08"
3327;2013-10-20 08:15:00;"USA";"2013";"Dom";"08"
3328;2013-10-20 10:20:00;"USA";"2013";"Dom";"10"
3329;2013-10-20 14:00:00;"USA";"2013";"Dom";"14"
3330;2013-10-20 18:20:00;"USA";"2013";"Dom";"18"
3331;2013-10-20 18:55:00;"IND";"2013";"Dom";"18"
3332;2013-10-20 18:57:00;"USA";"2013";"Dom";"18"
3333;2013-10-20 19:00:00;"USA";"2013";"Dom";"19"
3334;2013-10-20 19:00:00;"USA";"2013";"Dom";"19"
3335;2013-10-20 19:42:00;"USA";"2013";"Dom";"19"
3336;2013-10-20 20:25:00;"USA";"2013";"Dom";"20"
3337;2013-10-20 21:00:00;"USA";"2013";"Dom";"21"
3338;2013-10-20 21:00:00;"USA";"2013";"Dom";"21"
3339;2013-10-20 21:30:00;"POL";"2013";"Dom";"21"
3340;2013-10-20 21:40:00;"USA";"2013";"Dom";"21"
3341;1966-10-21 02:00:00;"CAN";"1966";"Sex";"02"
3342;1966-10-21 22:15:00;"USA";"1966";"Sex";"22"
3343;1973-10-21 14:30:00;"USA";"1973";"Dom";"14"
3344;1973-10-21 17:30:00;"USA";"1973";"Dom";"17"
3345;1973-10-21 18:30:00;"USA";"1973";"Dom";"18"
3346;1975-10-21 23:20:00;"USA";"1975";"Ter";"23"
3347;1976-10-21 21:00:00;"USA";"1976";"Qui";"21"
3348;1982-10-21 23:30:00;"USA";"1982";"Qui";"23"
3349;1987-10-21 21:30:00;"GBR";"1987";"Qua";"21"
3350;1987-10-21 21:30:00;"GBR";"1987";"Qua";"21"
3351;1989-10-21 23:45:00;"IRL";"1989";"Sáb";"23"
3352;1995-10-21 20:30:00;"USA";"1995";"Sáb";"20"
3353;1995-10-21 22:00:00;"USA";"1995";"Sáb";"22"
3354;1995-10-21 22:20:00;"USA";"1995";"Sáb";"22"
3355;1997-10-21 18:45:00;"USA";"1997";"Ter";"18"
3356;1997-10-21 22:00:00;"USA";"1997";"Ter";"22"
3357;1998-10-21 01:30:00;"USA";"1998";"Qua";"01"
3358;1998-10-21 22:42:00;"USA";"1998";"Qua";"22"
3359;1999-10-21 03:45:00;"USA";"1999";"Qui";"03"
3360;1999-10-21 11:55:00;"USA";"1999";"Qui";"11"
3361;1999-10-21 13:00:00;"USA";"1999";"Qui";"13"
3362;1999-10-21 20:00:00;"USA";"1999";"Qui";"20"
3363;1999-10-21 22:35:00;"USA";"1999";"Qui";"22"
3364;1999-10-21 23:40:00;"USA";"1999";"Qui";"23"
3365;2000-10-21 01:30:00;"CAN";"2000";"Sáb";"01"
3366;2000-10-21 09:30:00;"USA";"2000";"Sáb";"09"
3367;2000-10-21 13:30:00;"USA";"2000";"Sáb";"13"
3368;2000-10-21 17:00:00;"USA";"2000";"Sáb";"17"
3369;2000-10-21 19:00:00;"USA";"2000";"Sáb";"19"
3370;2000-10-21 20:15:00;"USA";"2000";"Sáb";"20"
3371;2000-10-21 21:15:00;"USA";"2000";"Sáb";"21"
3372;2001-10-21 06:30:00;"USA";"2001";"Dom";"06"
